,car_id,marke,modell,preis,kilometer
4011,49722f34-f649-4a5f-9b02-8c60dd0d8e58,Volkswagen,Golf,16.430 €,88.000 km
4012,ba6ec76a-9edf-473f-89d8-db3d77360bd6,BMW,320,14.749 €,94.505 km
4013,6d08b535-b26f-4a7a-acc3-f1e9b0a5b929,Volkswagen,Golf,17.980 €,92.420 km
4014,97447dc3-dba5-449f-9eb2-e491249ad571,Volkswagen,T5 Transporter,21.900 €,80.500 km
4015,a0c32e6b-bf4e-4752-925d-a7e462938ee3,Volkswagen,T5 Transporter,21.900 €,80.500 km
4016,49b99bed-f327-4133-960c-9d9c5e1dafb6,Volkswagen,Beetle,15.985 €,94.500 km
4017,4fbec3ff-72ef-4cd8-9e00-7f6089c7c791,Volkswagen,Golf,14.400 €,84.529 km
4018,88b63842-e45f-42bc-96e7-27dd7ab84cef,Volkswagen,Caddy,15.890 €,111.418 km
4019,87ad737c-f88a-445b-a78d-5ba58423007f,,,,
4020,6184254b-b38d-4b19-b6a8-ec19bc8b6788,Volkswagen,Golf,10.990 €,81.576 km
4021,0447ccd6-a21d-419c-9c1d-330731995c1a,Volkswagen,Golf,16.430 €,88.000 km
4022,514b9502-0984-435a-9350-268eaaca721b,Volkswagen,Golf,16.490 €,103.000 km
4023,4448161e-da87-4cb1-897d-ab92ac936b4a,Mercedes-Benz,E 350,23.332 €,96.850 km
4024,f7af551a-7241-4dd5-9c1b-c32446970cf2,Audi,A3,16.490 €,85.051 km
4025,aab078b2-541a-4874-a6de-da98a02ba4af,BMW,320,14.749 €,94.505 km
4026,b24a0dc0-abe7-4f92-9c77-542d61c79068,Volkswagen,Golf,17.350 €,98.936 km
4027,536e72e1-2374-407c-a0cd-e8becd6577b3,Volkswagen,Golf,17.350 €,98.936 km
4028,9602e14a-c1b7-4a3c-9826-202ba36e063d,Volkswagen,Beetle,15.985 €,94.500 km
4029,d34c061d-c3ca-4ea3-87da-9b4f8b838897,Volkswagen,CC,15.500 €,91.000 km
4030,7f8c3416-d42f-4340-b867-984d9f95761a,Volkswagen,Golf,8.444 €,130.944 km
4031,3059283d-ff01-4b0d-9644-ff06162a19a0,Volkswagen,Golf,17.350 €,98.936 km
4032,f07a51b5-3960-4f4a-9e79-bf80d053f13f,Volkswagen,Golf,10.990 €,81.576 km
4033,a41266d7-e3b7-4493-9545-4b321c313193,Volkswagen,Beetle,15.985 €,94.500 km
4034,dae13286-b672-4773-8f82-514886e9b05c,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4035,f85112ed-ce95-4b32-90a3-b6902057eb57,Volkswagen,Golf,15.990 €,64.240 km
4036,3721e770-dec4-4bc1-aa93-3bc30bd59ed8,Volkswagen,Beetle,15.985 €,94.500 km
4037,bfa0d3ab-8517-4406-886d-11e06b9a1c73,Volkswagen,Golf,12.950 €,84.500 km
4038,0200305f-2ad4-4765-b554-e40cb8c49c9e,Volkswagen,Golf,16.490 €,103.000 km
4039,b8a6acec-099f-4312-955f-16161e4e105b,Mercedes-Benz,E 350,23.332 €,96.850 km
4040,af718d93-3e80-42ee-863d-9b5f62a9b2f5,Volkswagen,Golf,16.430 €,88.000 km
4041,41abd6de-645e-48d6-bd9b-e3585d59ea31,Volkswagen,Golf,16.490 €,103.000 km
4042,c5e310a8-21d9-4531-b3a5-bd909d008ed7,BMW,530,21.990 €,91.812 km
4043,d61d182e-c8f2-448f-b4c5-c7603645ffbb,Volkswagen,Caddy,15.890 €,111.418 km
4044,1104c43e-e4a8-493a-9689-463e7b1e4e84,Volkswagen,Golf,16.430 €,88.000 km
4045,1cf742b0-7801-4212-82bb-5160b6a52f6d,Volkswagen,Golf,12.950 €,85.450 km
4046,092dface-1fe6-4475-bbb9-f6b1254f0a10,Audi,A4,17.990 €,96.500 km
4047,a3645413-6c05-48dd-bc69-d32854a97817,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4048,95df3fd5-2346-4823-a6cb-d868bc56ae81,Volkswagen,Golf,14.900 €,93.500 km
4049,bccef6fa-f637-4480-8c65-16cf7a065b35,Mercedes-Benz,E 350,23.332 €,96.850 km
4050,06fc6a1e-2c06-4533-a1d6-81bf25f90eb8,Volkswagen,Golf,26.990 €,99.980 km
4051,d4353d88-f7fd-481c-ae19-25058e1413ad,,,,
4052,d278518c-b4b2-4b30-a90b-251492fce917,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4053,4505361e-b115-4e3a-96b2-8517f307a407,Volkswagen,Golf,16.490 €,103.000 km
4054,2e545889-cc66-47ca-9f19-70ee104590e7,Volkswagen,Golf,16.490 €,103.000 km
4055,56541b96-9b11-43b1-89c6-e7c0add31c09,Volkswagen,Golf,16.430 €,88.000 km
4056,fad1f464-d43d-4337-86f0-76217ae5c6d7,Volkswagen,Golf,26.990 €,99.980 km
4057,2d67ba68-f7fc-4fc8-ba43-8c3c773a2e68,Volkswagen,Golf,17.350 €,98.936 km
4058,0355dbe0-b6c3-4e9a-b799-c83ff76a2891,Volkswagen,Passat Variant,15.000 €,100.000 km
4059,595bb6dd-849f-49c3-809a-29de8296655e,Mercedes-Benz,CLA 180 Shooting Brake,31.459 €,20.000 km
4060,d3470445-9beb-4edb-a79d-7a11d9fa954e,Volkswagen,T5 Transporter,21.900 €,80.500 km
4061,f5fbef13-c8ca-449f-8587-5e14f24808c4,Audi,A6,21.880 €,77.300 km
4062,e6f57da3-ed9e-4c98-8a92-f2a95d25f9f4,Volkswagen,Golf,17.350 €,98.936 km
4063,55bdf336-3b83-4921-9ba5-6344d414f39c,,,,
4064,82d47912-bbd6-4f58-af47-c27580520e8f,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4065,8f29b6b1-54ad-42b8-bc08-9d32d4c0d2a8,BMW,320,14.749 €,94.505 km
4066,ddd9b2a9-5174-483e-9c12-94399e758c41,Volkswagen,Golf,12.950 €,84.500 km
4067,bf9ad1bf-0978-4eaa-92b4-5ca6e077a7ac,Mercedes-Benz,E 350,23.332 €,96.850 km
4068,d215d38b-0418-49ab-b157-6f0844587411,Volkswagen,Golf,12.950 €,84.500 km
4069,f0f70df9-81f4-45f3-9c82-c6d9424f3fcf,Morgan,Plus 8,37.900 €,41.309 km
4070,fac85c13-32e9-413f-9ca2-58c19ec34e4b,Volkswagen,Caddy,15.890 €,111.418 km
4071,120368e6-5fd5-4c36-b18a-aadc0da3c6a4,BMW,320,14.749 €,94.505 km
4072,948859d5-4538-4779-aac2-e0064238a892,Mercedes-Benz,E 350,23.332 €,96.850 km
4073,3d7c8360-e84c-4fb8-9641-004b5f0edb97,Volkswagen,CC,15.500 €,91.000 km
4074,c65b558b-2121-4f93-b6f4-0d2295d801f4,Volkswagen,Golf,16.430 €,88.000 km
4075,bd58a2c2-a669-499b-90be-43ad9289b62e,Volkswagen,Beetle,15.985 €,94.500 km
4076,01d38359-15be-48b2-8dc6-bcaab06fa903,Volkswagen,Golf,16.490 €,103.000 km
4077,afeb2be8-d8d5-4c2b-b81c-74af69b67f27,Volkswagen,Golf,12.950 €,84.500 km
4078,b6613558-3b01-4eae-8aa9-f010368ef3c2,Volkswagen,Golf,10.990 €,81.576 km
4079,ec32ddd6-fdc5-4a9b-b312-2800c5d6c412,Mercedes-Benz,E 350,23.332 €,96.850 km
4080,beb254bc-03cf-4956-adb8-67d15637fb00,Mercedes-Benz,E 350,23.332 €,96.850 km
4081,33f2ea86-b920-4213-8721-f89d6900dd82,Volkswagen,Passat Variant,15.000 €,100.000 km
4082,481b67ef-32b6-404d-a4c4-e3ecd0b65c24,Mercedes-Benz,E 200,19.850 €,108.828 km
4083,b8e2078a-5bd4-4f3d-95b4-80feb68baf4a,,,,
4084,bbce44df-1907-4ff3-a5ed-81841feeaea5,Volkswagen,Beetle,15.985 €,94.500 km
4085,992a91e1-8867-4afe-984d-ec3e07781a4d,,,,
4086,284aaae2-7ea0-4628-8e63-3e97d1349af9,Volkswagen,Golf,16.490 €,103.000 km
4087,c83cd7c1-6e94-486b-ade9-a17acb70a0cc,Volkswagen,Golf,17.350 €,98.936 km
4088,c8baf4e0-a400-435c-9862-311be95ce805,Audi,A4,17.990 €,96.500 km
4089,4369474c-016c-4280-9448-aea2b80ea7a1,Volkswagen,Golf,10.990 €,81.576 km
4090,6709d704-8b69-4a58-a7bf-d3f0d8935f65,Volkswagen,Golf,16.430 €,88.000 km
4091,ac2137cd-7221-40ee-a767-ee78cc046ef6,Volkswagen,Golf,10.990 €,81.576 km
4092,e9956a2f-05c5-4820-9c2b-2c627ed57b1b,Audi,A3,16.490 €,85.051 km
4093,080b082b-fe05-41e0-aa80-ae33d8b87ecf,Volkswagen,CC,15.500 €,91.000 km
4094,7bc15449-97c3-45bb-b2e1-3924248d6aab,Volkswagen,Beetle,15.985 €,94.500 km
4095,dd6b98df-89d1-4922-acc0-a7e09208fbc6,Volkswagen,Golf,16.490 €,103.000 km
4096,a75bb4f8-f5b5-4230-b399-30c26b6893b4,Volkswagen,Beetle,15.985 €,94.500 km
4097,f98c341c-b319-477d-8452-1f4edea9399a,Volkswagen,Golf,14.900 €,93.500 km
4098,b1ecd365-3c9a-47c5-9c65-0c245c6ad739,Volkswagen,Golf,14.900 €,93.500 km
4099,db20b88a-1ec4-4dc7-80f6-be80b1e09073,Volkswagen,Beetle,15.985 €,94.500 km
4100,e711cb57-7a4e-498a-be26-a292e553de68,Volkswagen,Caddy,15.890 €,111.418 km
4101,a5701cd8-6b00-417c-a31d-a910191a6c71,Volkswagen,Beetle,15.985 €,94.500 km
4102,10cc2cfc-52a5-4621-b120-db5315df2b85,Volkswagen,Golf,16.430 €,88.000 km
4103,417389ba-b49f-4de7-a50f-cd10f8934d86,Volkswagen,CC,15.500 €,91.000 km
4104,dbf92ad7-32a0-44a6-b5d1-af370fc78fdd,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4105,07092ce7-e1c9-4176-a442-013e07372f78,BMW,320,19.900 €,56.301 km
4106,ad3f09f4-6b81-466e-9c72-5763b3091b2c,Volkswagen,Golf,26.990 €,99.980 km
4107,564c1238-a660-4cdb-9d64-bf5b72172a4b,Volkswagen,Golf,12.950 €,84.500 km
4108,9855f788-6f4e-4be8-836d-892661422a17,Volkswagen,Golf,14.900 €,93.500 km
4109,889eff62-253a-42c1-94d4-d326d47bfe6b,Audi,A4,17.990 €,96.500 km
4110,8ce4b7b7-9dc1-44dd-920c-b34404391e80,BMW,530,21.990 €,91.812 km
4111,5f0226f8-75df-4551-b097-42d1f3e00ca8,Volkswagen,Golf,17.350 €,98.936 km
4112,6927392c-27c9-4eb7-8bc4-f5fdfd575b84,Mercedes-Benz,E 350,23.332 €,96.850 km
4113,f5732509-8ce2-4088-a90e-186a7f6b25c0,Volkswagen,T5 Transporter,16.444 €,107.300 km
4114,4aa59954-480e-4d82-ade6-ee47ea460908,Volkswagen,Golf,25.988 €,89.725 km
4115,1629a7ff-7b95-4702-99f6-129a56f4ddfc,Volkswagen,Golf,17.980 €,92.420 km
4116,25d207f2-df06-4862-af4c-1a694d386e30,Mercedes-Benz,C 220,22.950 €,124.711 km
4117,889158d0-362b-480d-aebb-bd7d4486e523,Volkswagen,Golf,16.430 €,88.000 km
4118,b7f8c5ac-e60d-4a7b-9136-4ab0749f65ee,BMW,530,21.990 €,91.812 km
4119,ab6335a4-66a4-40ae-982a-20ebe7c7cff7,Volkswagen,Golf,36.890 €,18.863 km
4120,ae7533fd-40c2-45c5-b6de-7a82fd46afb5,BMW,320,14.749 €,94.505 km
4121,07f54bc4-d83c-46b8-b4db-78373a555fe4,Volkswagen,Golf,16.430 €,88.000 km
4122,3a2156af-4169-4d10-ba52-4186921d3c56,Audi,A4,17.990 €,96.500 km
4123,956f5da3-dbfc-4d0b-9287-ad2214e22466,Volkswagen,Golf,26.990 €,99.980 km
4124,2f0e5dca-9412-4896-ba35-b4662fb039f6,BMW,125,21.990 €,80.700 km
4125,57cf1faf-8c23-4ce8-8dc9-977823b0eccb,Volkswagen,Golf,16.430 €,88.000 km
4126,a9321753-f4ea-46a2-a3f2-8669b08e766a,Volkswagen,Golf,14.900 €,93.500 km
4127,a85369ba-a246-4f8b-834a-144b451bf23d,Volkswagen,Sharan,17.000 €,114.000 km
4128,6744f7bd-4cff-4c1e-99de-9b13ac9a23c5,Volkswagen,T5 Transporter,21.900 €,80.500 km
4129,7bcec742-2bf9-499a-a50a-e7f2b9a4d82f,Volkswagen,Golf,14.900 €,93.500 km
4130,f4f095b9-3082-436e-92ff-9ec3029812e1,Volkswagen,Sharan,17.000 €,114.000 km
4131,9b72cadd-d0c7-4768-b8b1-9c6b6d7b9591,Volkswagen,Golf,17.980 €,92.420 km
4132,9917879a-045a-499f-8cce-ccc34aef70e7,Volkswagen,Golf,16.490 €,103.000 km
4133,fc46aecf-e7fb-459b-a07e-c774ae774bef,BMW,530,21.990 €,91.812 km
4134,1a4f0324-e3fb-41cd-88ed-59b914d980bd,Volkswagen,Golf,14.900 €,93.500 km
4135,383ba53c-d2d7-4c44-bfee-697f43e37f2b,Volkswagen,Beetle,15.985 €,94.500 km
4136,5b319d47-d3ae-4f45-a3c4-cb06d43d88b9,Volkswagen,Golf,21.299 €,102.500 km
4137,53c3787a-387a-4780-aab3-fe0870d949d4,Volkswagen,CC,15.500 €,91.000 km
4138,3c6b8297-2894-4818-8862-8e3958a4f8ff,Volkswagen,Caddy,15.890 €,111.418 km
4139,428cb491-2b58-4677-ba1a-ba65ed7bd48e,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4140,cc19e4b5-63e6-4e6a-abb6-df778f6912fe,Volkswagen,Golf,10.990 €,81.576 km
4141,c8459574-aa62-433e-be23-a8e328016839,BMW,320,14.749 €,94.505 km
4142,5b309afd-227b-427a-a574-766e5cb67e96,Volkswagen,Golf,10.990 €,81.576 km
4143,d8ed132b-bed5-4d8c-9203-b96abffc3348,Volkswagen,Golf,26.990 €,99.980 km
4144,840ee27f-af7e-4ba6-ae74-554d3ce0b82f,Volkswagen,Golf,12.950 €,84.500 km
4145,9a1a5236-040b-452f-81bd-d3febf0216f1,Volkswagen,Golf,14.900 €,93.500 km
4146,08cbeb91-c076-4a24-b52a-372354561716,Audi,A3,16.490 €,85.051 km
4147,79d70c92-2988-40d0-9414-87770fff349d,Volkswagen,Beetle,15.985 €,94.500 km
4148,08a086ab-1af1-45f2-9929-bacc7a2f7494,Volkswagen,Golf,16.490 €,103.000 km
4149,a2edd8c7-3cc4-4282-b888-8502eee5e0e8,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4150,11803a8a-4089-4ae4-8d32-438510002fb9,Volkswagen,Caddy,15.890 €,111.418 km
4151,0cc8412e-2b15-4668-8b42-68153cb81d33,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4152,26c3e06d-ff35-4a18-8f2d-b7855ba17a27,Volkswagen,Passat Variant,15.000 €,100.000 km
4153,99869d4c-d04a-48ba-baee-3a7366bcd941,Volkswagen,Golf,13.900 €,82.590 km
4154,151d8db6-c0cc-45be-a910-064120227104,Volkswagen,Golf,12.950 €,84.500 km
4155,27fac90d-fa38-4114-8026-9dbce0baf024,Audi,A3,16.490 €,85.051 km
4156,184a03ab-b17d-46e9-bbcd-f65f3eb57f39,Volkswagen,Golf,14.900 €,93.500 km
4157,187c7fcf-a7b3-43c0-8939-d2f2bd56247a,Volkswagen,Golf,12.950 €,84.500 km
4158,b8097e18-4a6a-400c-9fbe-980bd8f679d8,Audi,A4,17.990 €,96.500 km
4159,d1609f4b-92b5-4205-af89-6f4436fa7e70,BMW,320,14.749 €,94.505 km
4160,287dbcba-dc64-424d-afcc-51d0f291a5dd,Volkswagen,Caddy,15.890 €,111.418 km
4161,9d6787b9-92f2-4ab8-80b4-3ae77a22feb7,Volkswagen,Golf,10.990 €,81.576 km
4162,a5049392-d5f6-48d7-973d-9f2d2f11e9ee,Volkswagen,Beetle,15.985 €,94.500 km
4163,41dba1b1-9d07-4928-be1e-909da9d36687,BMW,530,21.990 €,91.812 km
4164,9c9174b0-5fcd-4f62-b4bd-54a1e5b25301,Volkswagen,Passat Variant,15.000 €,100.000 km
4165,627fdec8-05e0-4bb5-b1c6-95f6d7563a00,Audi,A6,67.769 €,20.000 km
4166,e1d944ea-18e6-4489-adcc-620cc5dd13c7,Volkswagen,Golf,16.490 €,103.000 km
4167,802fa1ae-5b7f-4f7f-88fa-e947adf011c5,Volkswagen,Golf,10.990 €,81.576 km
4168,ff8c81b9-807d-4d4e-984a-2845c872c4b5,Volkswagen,CC,15.500 €,91.000 km
4169,092573af-8a7a-46cb-8140-bddb56115264,Audi,A4,17.990 €,96.500 km
4170,09bbbf8c-8476-4959-82b5-6cbbe859c2ab,Audi,A3,16.490 €,85.051 km
4171,69724f01-d70f-4f58-9fd5-02fa6b8c044f,Volkswagen,CC,15.500 €,91.000 km
4172,af10078d-a77b-4e78-b330-4b27652c92f9,Volkswagen,Golf,14.900 €,93.500 km
4173,c3409aa9-7fcc-421a-b4c5-76e677b14de3,Volkswagen,Beetle,15.985 €,94.500 km
4174,b253b919-7e10-4f64-9443-189ced25f3c0,Volkswagen,Golf,14.900 €,93.500 km
4175,91af564c-6210-4843-be2a-28bac0854fd5,Cupra,Leon,40.550 €,50 km
4176,f107f939-aee9-4ce7-a273-85c4dbbdb223,BMW,320,14.749 €,94.505 km
4177,9beaa1a7-bafa-4182-b298-6785c1e05f73,Audi,A3,16.490 €,85.051 km
4178,db53c8ef-d0d6-47b5-829d-e77191853252,Volkswagen,Golf,10.444 €,97.000 km
4179,c41f96a4-bd8a-416e-96ba-a6326a95bcb1,Volkswagen,T5 Transporter,21.900 €,80.500 km
4180,333521be-98aa-4165-8fc3-42b50949e462,Volkswagen,Sharan,19.490 €,111.000 km
4181,4d738411-c24c-4465-b38a-3747a97d4ec4,Volkswagen,Sharan,17.000 €,114.000 km
4182,11cedeed-f749-4714-86ff-887f0027c780,Volkswagen,Golf,26.990 €,99.980 km
4183,c6e20762-90c2-4969-99ea-7b296da19e94,Kia,cee'd / Ceed,25.950 €,18.100 km
4184,5e9b8942-4e2e-4d23-8311-8741e9f8982c,Volkswagen,Golf,16.430 €,88.000 km
4185,1326adad-1436-45a4-a8e0-73fbbadf85a0,Volkswagen,T5 Transporter,21.900 €,80.500 km
4186,536d0041-52cf-41ec-9d17-0282d5e08d05,Volkswagen,Golf,16.430 €,88.000 km
4187,1cd16681-43f0-4d8b-9308-d84382a91dcf,Volkswagen,Caddy,15.890 €,111.418 km
4188,d88aa9d1-4f83-4a8b-a2d1-02669655ce22,,,,
4189,0d122f66-8b5d-46a2-92d4-3d4a0907a7b3,Volkswagen,Golf,14.900 €,93.500 km
4190,85d80c6b-ffdb-47fd-8295-806be8592360,Audi,A4,17.990 €,96.500 km
4191,57d7908d-ed4f-49b4-baf5-53357909bc1b,Audi,A4,17.990 €,96.500 km
4192,f3150b0f-c453-4bb2-a5dc-073d5aad4480,Volkswagen,CC,15.500 €,91.000 km
4193,f16a23ed-6221-4794-907b-2d461228e93a,,,,
4194,0a30a49f-1f99-43e0-820a-1b0fcce37501,BMW,530,21.990 €,91.812 km
4195,ef7360fc-62a8-4eac-9326-208a966127f7,Mercedes-Benz,E 350,23.332 €,96.850 km
4196,f798ee0f-f49c-4cbd-bba6-b48cec451ab3,Volkswagen,Caddy,15.890 €,111.418 km
4197,93047a0d-b87f-4ab5-94c3-ee9595494208,Volkswagen,Golf,12.950 €,84.500 km
4198,a46aac07-1a4e-40d6-9beb-56a78b9060ef,Volkswagen,Golf,16.430 €,88.000 km
4199,faf7d836-e362-410e-ae3c-a9db3004b778,Mercedes-Benz,C 250,13.999 €,131.365 km
4200,2096191c-9312-43cc-902a-5c938348dadd,Volkswagen,Golf,14.900 €,93.500 km
4201,4d276031-2ff2-4962-8d8c-ecdace245b1e,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4202,476937e0-15e8-45f7-a07f-b2a70a986d73,Volkswagen,Golf,16.490 €,103.000 km
4203,48be303d-021d-45b0-b6bf-a191424bf6c9,Volkswagen,CC,15.500 €,91.000 km
4204,d500cc5e-c847-4ba7-b699-26f00f20012d,Volkswagen,Caddy,15.890 €,111.418 km
4205,92ab6a7e-7703-4068-8fbe-a061ba68d570,Volkswagen,Golf,16.430 €,88.000 km
4206,485ae728-08df-46e2-9a2b-b9c38e3e412e,Volkswagen,Golf,16.490 €,103.000 km
4207,ded6ffc7-653c-48fc-a5ea-dd877b3b9062,Volkswagen,Passat Variant,15.000 €,100.000 km
4208,247e5961-d981-48fb-8c2d-84706dec3ea5,Volkswagen,Golf,17.350 €,98.936 km
4209,e6230743-eff7-4a2b-b711-1256bedbfcb4,Audi,A4,17.990 €,96.500 km
4210,cd47d47a-ec7e-4a88-9bb9-f08d0cbef834,Volkswagen,CC,15.500 €,91.000 km
4211,fb30b7cc-7c73-4711-bcf4-b33062354be5,Volkswagen,Golf,17.350 €,98.936 km
4212,71100256-dc4e-47b3-8024-b7d9e8f5de63,Volkswagen,Golf,10.990 €,81.576 km
4213,6f42699b-b816-4457-84bb-1e9a73e7d0e8,Volkswagen,Golf,26.990 €,99.980 km
4214,ddf0460b-31c0-44ec-8b5c-3d534c4028c1,Volkswagen,Golf,12.950 €,84.500 km
4215,1dd6ad85-c91a-4b8f-8e60-fc30adc52601,Volkswagen,T5 Transporter,21.900 €,80.500 km
4216,ee5f2bb0-2eda-409d-8914-86ed728b9eca,Volkswagen,Golf,16.490 €,103.000 km
4217,98f4d452-9cdd-4a3f-aa4d-0ce136b2a3eb,Volkswagen,Golf,14.900 €,93.500 km
4218,55662c27-4708-497e-8aa2-a85c734c0fb8,Volkswagen,T5 Multivan,19.890 €,144.970 km
4219,dcf485f6-ab70-47de-8b52-97878949b8d0,,,,
4220,cf548ff7-f850-45a0-a7ab-3736c195db2a,Volkswagen,Golf,26.990 €,99.980 km
4221,775b6f4a-60c4-4d6e-bc9b-2bf6c67edd01,Volkswagen,T5 Transporter,21.900 €,80.500 km
4222,79a8a53f-2bcf-46c3-968f-e56bd033fa8e,Mercedes-Benz,E 250,27.990 €,142.021 km
4223,04e1e7f5-a830-4993-b28f-db098e3d4ac4,BMW,530,21.990 €,91.812 km
4224,fb5753d5-ad79-40db-8aa9-e166e3443b66,Audi,A4,17.990 €,96.500 km
4225,1b98a53f-a4bc-43e5-9497-18632d1bd305,Volkswagen,Golf,12.950 €,84.500 km
4226,43967c0c-f708-48d2-8ef3-de893b17fca0,Volkswagen,T5 Transporter,21.900 €,80.500 km
4227,0160733c-fdb7-4661-8975-04de8d718e16,,,,
4228,ca2f60e5-8973-4932-a48f-9029fdb2d774,Audi,A4,17.990 €,96.500 km
4229,0e760361-f861-46ba-ab6c-99308cc9f699,Volkswagen,Golf,16.490 €,103.000 km
4230,c639944b-0c5e-4e34-b53d-2c346420325a,Volkswagen,Golf,16.980 €,97.380 km
4231,b18c8418-c88d-4da2-afae-3fa054ea9c86,Volkswagen,T5 Transporter,21.900 €,80.500 km
4232,b31b2ffb-2883-4c00-8526-4bc7e1e20541,Volkswagen,Golf,12.900 €,96.600 km
4233,b85ba9cc-0581-47e6-8ee5-bc495affb63a,BMW,320,14.749 €,94.505 km
4234,4863b234-3cef-40e6-b46d-ec0b743336ef,Volkswagen,CC,15.500 €,91.000 km
4235,7bd30356-8e61-49f3-9a12-5a4c1d915f6c,Volkswagen,Beetle,15.985 €,94.500 km
4236,2b5a6546-0831-4580-a9a8-f5fbe069cad5,Volkswagen,Golf,16.490 €,103.000 km
4237,0f805db8-cb6d-456b-9262-fa27190dd721,Volkswagen,Tiguan,16.260 €,94.290 km
4238,fe0e12d0-6c82-49b4-adc9-94429f71a912,Volkswagen,Golf,17.980 €,92.420 km
4239,c1301427-036b-4554-9a0c-3a3971696f00,Volkswagen,Golf,26.990 €,99.980 km
4240,f7f7aa7d-3ad4-4814-80f4-23b48cbfc16c,Volkswagen,CC,15.500 €,91.000 km
4241,a24af6de-bcf4-4d57-bbbb-52c5d856673f,Mercedes-Benz,GLA 220,29.879 €,84.848 km
4242,61986e6c-6ddd-49c9-b25e-abce29251512,Volkswagen,Golf,15.490 €,103.730 km
4243,d6416ac0-a523-44a0-bae3-79be1e06c0c8,Volkswagen,Golf,37.879 €,10 km
4244,0a7a6464-fed1-4a25-a957-692553c77862,Audi,e-tron,74.980 €,22.249 km
4245,ed3bb862-c445-4540-96cf-ab4eed6bf1b1,BMW,320,14.749 €,94.505 km
4246,768b82b1-624d-43f4-a4d1-1273fd161c44,Volkswagen,Passat Variant,30.090 €,15.950 km
4247,781afebd-395d-4e7c-a398-3ce539d492ba,Volkswagen,Golf,26.990 €,99.980 km
4248,53d9d7df-0648-458c-b044-4665d98829ac,Volkswagen,Beetle,15.985 €,94.500 km
4249,1cd22e4f-9a25-40ce-a6f8-61a290b8edc8,BMW,530,21.990 €,91.812 km
4250,ed6a3385-6c4f-44cb-94ac-0ed78def5011,Volkswagen,Golf,16.490 €,103.000 km
4251,485ce1d8-7e6d-4a5f-a195-f4ab6af4b3dd,Volkswagen,CC,15.500 €,91.000 km
4252,46857272-643d-46d9-b45c-cb5a134ae353,Volkswagen,Golf,26.990 €,99.980 km
4253,952cabfb-3528-45bf-a17c-e83d7707db12,Volkswagen,Golf,14.900 €,93.500 km
4254,74344ce5-e79b-490c-8d13-48bffc763b99,Mercedes-Benz,E 350,23.332 €,96.850 km
4255,c9eac16f-096a-47df-8794-a6767fa07c51,Volkswagen,Golf,16.430 €,88.000 km
4256,fafecd79-74b5-4f94-b3f2-64379276e319,Volkswagen,Golf,12.950 €,84.500 km
4257,81be8bed-08a2-4585-89db-c85d0b44e9d1,Volkswagen,Beetle,15.985 €,94.500 km
4258,b0bad5a1-4094-4c3d-be28-866bb468eb78,Audi,A4,17.990 €,96.500 km
4259,2790e008-3d6b-4604-89dd-f87319f57201,Volkswagen,Golf,17.350 €,98.936 km
4260,922c84f6-2d0b-47bb-be10-72e8da16840c,Volkswagen,Golf,26.990 €,99.980 km
4261,f921807e-725d-4cd6-99de-c9642c716687,Volkswagen,Sharan,45.890 €,7.500 km
4262,963383bd-1537-46af-bd25-9bcfac9425d5,Audi,A3,29.989 €,20.000 km
4263,9379bd2c-3392-4950-9450-cc6c8018798b,Volkswagen,Golf,26.990 €,99.980 km
4264,017ea709-644b-47b1-b1b3-b178f26db354,Volkswagen,Golf,10.990 €,81.576 km
4265,82a86bab-a3e7-4b22-914d-10dc146cf903,Volkswagen,Caddy,15.890 €,111.418 km
4266,fe56b9b9-0de8-42f2-9846-3e682e07cdac,Volkswagen,Golf,12.950 €,84.500 km
4267,9bab87d3-62ec-4f7b-a20a-7e45dc5f84a8,Audi,A3,16.490 €,85.051 km
4268,8341d1eb-a785-4573-b8a3-5b180557132a,,,,
4269,f8a1fb21-6383-4403-bbf2-1252fe5337d4,Mercedes-Benz,E 350,23.332 €,96.850 km
4270,46ee2a5b-84f8-49af-b86b-5e20d1391cee,Volkswagen,Golf,12.950 €,84.500 km
4271,8d3c0e3c-6801-440a-8eac-42aff87d244e,Volkswagen,CC,15.500 €,91.000 km
4272,88b81496-20ef-4236-b8ce-e415dff0de53,Mercedes-Benz,E 350,23.332 €,96.850 km
4273,13b6b26d-6ee9-48d0-aeb1-5b96a04522df,Mercedes-Benz,C 200,27.888 €,52.999 km
4274,14c652c8-b3c1-4c9f-92fd-0e3bcc978cd3,Volkswagen,Golf,23.750 €,110.000 km
4275,229f596f-98e9-4f3a-9a56-d9138c5c32e9,BMW,530,21.990 €,91.812 km
4276,1c485efd-ba59-4a1a-bf32-693fd15ba042,BMW,320,15.990 €,95.710 km
4277,f3fc5658-818d-477d-98dc-8128757829f3,Volkswagen,Golf,16.430 €,88.000 km
